local,rooms,price,area,restroom,status,kind,movel
" Belém, Lisboa",T3,1250,110,1,Renovado,apartamento,arrendar
" Misericórdia, Lisboa",T3,1700,100,1,Renovado,apartamento,arrendar
" São Domingos de Benfica, Lisboa",T2,1650,125,2,Usado,apartamento,arrendar
" Oeiras e São Julião da Barra, Paço de Arcos e Caxias, Oeiras, Lisboa",T2,1000,85,1,Renovado,apartamento,arrendar
" Penha de França, Lisboa",T2,900,70,1,Renovado,apartamento,arrendar
" Algés, Linda-a-Velha e Cruz Quebrada-Dafundo, Oeiras, Lisboa",T1,850,50,,"

",apartamento,arrendar
" Penha de França, Lisboa",T2,850,61,1,Usado,apartamento,arrendar
" Santa Iria de Azoia, São João da Talha e Bobadela, Loures, Lisboa",T2,650,69,1,Usado,apartamento,arrendar
" Encarnação, Mafra, Lisboa",T1,575,48,1,Renovado,apartamento,arrendar
" Arroios, Lisboa",T6,1400,160,4,"

",apartamento,arrendar
" Falagueira-Venda Nova, Amadora, Lisboa",T1,690,40,1,Renovado,apartamento,arrendar
" São Vicente, Lisboa",T2,1100,67,1,"

",apartamento,arrendar
" Carcavelos e Parede, Cascais, Lisboa",T3,1200,"91,47",2,"

",apartamento,arrendar
" Odivelas, Lisboa",T2,750,76,1,Usado,apartamento,arrendar
" Olivais, Lisboa",T2,775,50,1,Usado,apartamento,arrendar
" Santo António, Lisboa",T1,1500,60,2,Novo,apartamento,arrendar
" Cascais e Estoril, Cascais, Lisboa",T3,1350,130,1,Usado,apartamento,arrendar
" São Vicente, Lisboa",T1,650,33,1,Renovado,apartamento,arrendar
" São Vicente, Lisboa",T2,750,41,1,Usado,apartamento,arrendar
" Cascais e Estoril, Cascais, Lisboa",T1,950,53,1,Renovado,apartamento,arrendar
" Campo de Ourique, Lisboa",T2,1500,80,,,apartamento,arrendar
" Santa Maria Maior, Lisboa",T1,1500,60,1,Novo,apartamento,arrendar
" Alvalade, Lisboa",T2,1000,70,,,apartamento,arrendar
" Estrela, Lisboa",T3,2300,116,3,Usado,apartamento,arrendar
" Campolide, Lisboa",T1,650,45,,"

",apartamento,arrendar
" Algés, Linda-a-Velha e Cruz Quebrada-Dafundo, Oeiras, Lisboa",T2,750,80,,"
",apartamento,arrendar
" Santo António dos Cavaleiros e Frielas, Loures, Lisboa",T3,725,100,2,Usado,apartamento,arrendar
" Loures, Lisboa",T1,650,49,1,Usado,apartamento,arrendar
" Misericórdia, Lisboa",T4,1490,95,2,"

",apartamento,arrendar
" Algueirão-Mem Martins, Sintra, Lisboa",T2,710,65,1,Usado,apartamento,arrendar
" Algés, Linda-a-Velha e Cruz Quebrada-Dafundo, Oeiras, Lisboa",T0,850,95,1,Em construção,apartamento,arrendar
" Avenidas Novas, Lisboa",T2,1200,80,2,Renovado,apartamento,arrendar
" Arroios, Lisboa",T0,770,25,,"
",apartamento,arrendar
" Benfica, Lisboa",T2,1000,75,1,Usado,apartamento,arrendar
" Santo António, Lisboa",T1,1500,70,1,Renovado,apartamento,arrendar
" São Vicente, Lisboa",T1,1050,30,1,Renovado,apartamento,arrendar
" Campo de Ourique, Lisboa",T3,2800,134,,"
",apartamento,arrendar
" Cascais e Estoril, Cascais, Lisboa",T0,950,60,1,"

",apartamento,arrendar
" Cascais e Estoril, Cascais, Lisboa",T2,1700,70,,"

",apartamento,arrendar
" Cascais e Estoril, Cascais, Lisboa",T1,1800,100,1,Usado,apartamento,arrendar
" Alvalade, Lisboa",T5,2350,220,3,Usado,apartamento,arrendar
" Avenidas Novas, Lisboa",T1,1500,63,1,Usado,apartamento,arrendar
" Benfica, Lisboa",T2,790,68,,"
",apartamento,arrendar
" Vila Nova da Rainha, Azambuja, Lisboa",T0,400,20,,"

",apartamento,arrendar
" Oeiras e São Julião da Barra, Paço de Arcos e Caxias, Oeiras, Lisboa",T2,850,85,1,Usado,apartamento,arrendar
" Olivais, Lisboa",T3,1200,87,2,"
                                                                                                        RE/MAX + Grupo Vantagem                                                                                        ",apartamento,arrendar
" Campo de Ourique, Lisboa",T2,850,70,1,Usado,apartamento,arrendar
" Porto Salvo, Oeiras, Lisboa",T2,950,200,,"

",apartamento,arrendar
" Mina de Água, Amadora, Lisboa",T1,650,35,,,apartamento,arrendar
" Areeiro, Lisboa",T5,2950,220,4,"
                                            Anúncio particular                                    ",apartamento,arrendar
" Santo António dos Cavaleiros e Frielas, Loures, Lisboa",T4,1400,150,2,Usado,apartamento,arrendar
" Alvalade, Lisboa",T4,1500,110,2,Renovado,apartamento,arrendar
" Carcavelos e Parede, Cascais, Lisboa",T4,1300,90,,"
",apartamento,arrendar
" Areeiro, Lisboa",T4,3500,280,4,"

",apartamento,arrendar
" Beato, Lisboa",T2,850,79,1,Renovado,apartamento,arrendar
" Santa Iria de Azoia, São João da Talha e Bobadela, Loures, Lisboa",T3,875,90,1,Renovado,apartamento,arrendar
" Campo de Ourique, Lisboa",T1,900,60,1,Usado,apartamento,arrendar
" Agualva e Mira-Sintra, Sintra, Lisboa",T3,750,107,2,"
                                                                                                        Remax Riviera                                                                                        ",apartamento,arrendar
" Campo de Ourique, Lisboa",T3,1300,90,2,Renovado,apartamento,arrendar
" Belém, Lisboa",T2,850,65,1,Usado,apartamento,arrendar
" Penha de França, Lisboa",T1,630,48,1,"

",apartamento,arrendar
" Ericeira, Mafra, Lisboa",T0,980,54,1,Usado,apartamento,arrendar
" Avenidas Novas, Lisboa",T3,1500,"98,70",2,"

",apartamento,arrendar
" Santa Iria de Azoia, São João da Talha e Bobadela, Loures, Lisboa",T2,600,73,1,Usado,apartamento,arrendar
" Ericeira, Mafra, Lisboa",T0,800,35,1,"
",apartamento,arrendar
" Cascais e Estoril, Cascais, Lisboa",T1,1050,50,1,Usado,apartamento,arrendar
" Areeiro, Lisboa",T1,900,85,1,Usado,apartamento,arrendar
" Areeiro, Lisboa",T3,1350,149,2,Usado,apartamento,arrendar
" Avenidas Novas, Lisboa",T2,1750,90,1,Usado,apartamento,arrendar
" Campo de Ourique, Lisboa",T2,890,60,1,Renovado,apartamento,arrendar
" Campolide, Lisboa",T3,1090,80,2,Renovado,apartamento,arrendar
" Misericórdia, Lisboa",T2,2000,"91,40",2,"
                                                                                                        Maxgroup                                                                                        ",apartamento,arrendar
" Santa Maria Maior, Lisboa",T3,1300,68,1,"

",apartamento,arrendar
" Arroios, Lisboa",T6,1400,150,2,"

",apartamento,arrendar
" São Domingos de Benfica, Lisboa",T2,950,80,1,Renovado,apartamento,arrendar
" Algueirão-Mem Martins, Sintra, Lisboa",T2,750,90,2,Renovado,apartamento,arrendar
" Campo de Ourique, Lisboa",T1,750,65,1,Renovado,apartamento,arrendar
" Carnaxide e Queijas, Oeiras, Lisboa",T2,800,85,,"

",apartamento,arrendar
" Alvalade, Lisboa",T1,850,55,,,apartamento,arrendar
" Penha de França, Lisboa",T1,850,55,,,apartamento,arrendar
" Campo de Ourique, Lisboa",T2,1200,60,1,Usado,apartamento,arrendar
" Oeiras e São Julião da Barra, Paço de Arcos e Caxias, Oeiras, Lisboa",T1,,"26,40",1,Usado,apartamento,arrendar
" São Domingos de Benfica, Lisboa",T3,1850,135,,,apartamento,arrendar
" Alhandra, São João dos Montes e Calhandriz, Vila Franca de Xira, Lisboa",T4,700,120,2,Renovado,apartamento,arrendar
" Cascais e Estoril, Cascais, Lisboa",T1,750,50,,Casas de Banho: 1,apartamento,arrendar
" Silveira, Torres Vedras, Lisboa",T1,600,85,1,Usado,apartamento,arrendar
" São Vicente, Lisboa",T1,900,52,,,apartamento,arrendar
" Belém, Lisboa",T2,,65,,,apartamento,arrendar
" Loures, Lisboa",T3,1250,130,2,Renovado,apartamento,arrendar
" Santa Maria Maior, Lisboa",T2,850,32,1,Renovado,apartamento,arrendar
" Alcântara, Lisboa",T2,1000,80,1,Renovado,apartamento,arrendar
" Sacavém e Prior Velho, Loures, Lisboa",T3,975,120,2,Usado,apartamento,arrendar
" Lumiar, Lisboa",T1,550,52,1,Usado,apartamento,arrendar
" Penha de França, Lisboa",T0,750,40,1,Renovado,apartamento,arrendar
" Alfragide, Amadora, Lisboa",T3,850,85,2,Usado,apartamento,arrendar
" Alfragide, Amadora, Lisboa",T3,1000,120,2,Usado,apartamento,arrendar
" Santo António dos Cavaleiros e Frielas, Loures, Lisboa",T2,850,72,,"

",apartamento,arrendar
" Arroios, Lisboa",T0,770,35,1,Usado,apartamento,arrendar
" Oeiras e São Julião da Barra, Paço de Arcos e Caxias, Oeiras, Lisboa",T2,1200,116,1,"

",apartamento,arrendar
" Cascais e Estoril, Cascais, Lisboa",T0,700,28,1,"

",apartamento,arrendar
" Ramada e Caneças, Odivelas, Lisboa",T2,1250,110,2,Usado,apartamento,arrendar
" Beato, Lisboa",T2,800,70,1,Renovado,apartamento,arrendar
" Santa Iria de Azoia, São João da Talha e Bobadela, Loures, Lisboa",T2,700,90,1,Renovado,apartamento,arrendar
" Alcabideche, Cascais, Lisboa",T4,1900,124,2,Renovado,apartamento,arrendar
" Odivelas, Lisboa",T2,720,56,1,Novo,apartamento,arrendar
" Estrela, Lisboa",T2,720,41,1,"

",apartamento,arrendar
" Moscavide e Portela, Loures, Lisboa",T2,800,50,1,"
                                            Anúncio particular                                    ",apartamento,arrendar
" Arroios, Lisboa",T1,1100,39,1,"

",apartamento,arrendar
" Estrela, Lisboa",T0,1000,30,1,Usado,apartamento,arrendar
" Avenidas Novas, Lisboa",T1,1300,60,,"

",apartamento,arrendar
" Odivelas, Lisboa",T2,675,95,1,Renovado,apartamento,arrendar
" Santa Maria Maior, Lisboa",T2,1200,53,1,Novo,apartamento,arrendar
" São Domingos de Benfica, Lisboa",T2,800,66,1,"
                                                                                                        RE/MAX + Grupo Vantagem                                                                                        ",apartamento,arrendar
" Venda do Pinheiro e Santo Estêvão das Galés, Mafra, Lisboa",T2,1000,100,1,Usado,apartamento,arrendar
" Algés, Linda-a-Velha e Cruz Quebrada-Dafundo, Oeiras, Lisboa",T2,700,80,1,Renovado,apartamento,arrendar
" Encosta do Sol, Amadora, Lisboa",T3,1000,90,2,Usado,apartamento,arrendar
" Penha de França, Lisboa",T1,700,50,,,apartamento,arrendar
" Cascais e Estoril, Cascais, Lisboa",T1,800,85,1,Usado,apartamento,arrendar
" Penha de França, Lisboa",T2,990,60,1,"

",apartamento,arrendar
" Oeiras e São Julião da Barra, Paço de Arcos e Caxias, Oeiras, Lisboa",T3,1000,76,1,"

",apartamento,arrendar
" Penha de França, Lisboa",T1,1200,71,,,apartamento,arrendar
" Lumiar, Lisboa",T3,1250,100,1,Renovado,apartamento,arrendar
" Cascais e Estoril, Cascais, Lisboa",T2,1150,100,2,Usado,apartamento,arrendar
" Agualva e Mira-Sintra, Sintra, Lisboa",T2,680,"54,37",1,"
                                                                                                        Paulo Ferreira                                                                                        ",apartamento,arrendar
" Alverca do Ribatejo e Sobralinho, Vila Franca de Xira, Lisboa",T2,750,61,1,"
                                                                                                        RE/MAX + Grupo Vantagem                                                                                        ",apartamento,arrendar
" Campolide, Lisboa",T2,825,66,1,"

",apartamento,arrendar
" Campolide, Lisboa",T2,850,50,1,"

",apartamento,arrendar
" Lumiar, Lisboa",T2,950,70,1,Usado,apartamento,arrendar
" Santa Maria Maior, Lisboa",T2,5000,220,2,Usado,apartamento,arrendar
" Misericórdia, Lisboa",T0,700,46,1,Renovado,apartamento,arrendar
" Alcântara, Lisboa",T2,1000,25,2,Renovado,apartamento,arrendar
" Olivais, Lisboa",T2,1100,77,2,Renovado,apartamento,arrendar
" Ajuda, Lisboa",T3,1300,130,2,Renovado,apartamento,arrendar
" Alvalade, Lisboa",T4,1750,170,3,Usado,apartamento,arrendar
" Campolide, Lisboa",T1,750,40,1,Usado,apartamento,arrendar
" Campo de Ourique, Lisboa",T2,1000,65,1,Usado,apartamento,arrendar
" Carnaxide e Queijas, Oeiras, Lisboa",T1,650,60,1,Usado,apartamento,arrendar
" Moscavide e Portela, Loures, Lisboa",T2,750,70,1,Renovado,apartamento,arrendar
" Venteira, Amadora, Lisboa",T4,1300,150,2,Usado,apartamento,arrendar
" Alvalade, Lisboa",T2,950,65,2,Renovado,apartamento,arrendar
" Póvoa de Santo Adrião e Olival Basto, Odivelas, Lisboa",T3,950,112,,"

",apartamento,arrendar
" Azambuja, Lisboa",T2,650,60,1,Renovado,apartamento,arrendar
" Penha de França, Lisboa",T1,650,50,1,"
                                            Anúncio particular                                    ",apartamento,arrendar
" Cascais e Estoril, Cascais, Lisboa",T3,1690,115,,"

",apartamento,arrendar
" Arroios, Lisboa",T4,1000,140,2,Renovado,apartamento,arrendar
" Lumiar, Lisboa",T0,650,45,1,Usado,apartamento,arrendar
" Beato, Lisboa",T3,650,85,1,Renovado,apartamento,arrendar
" Alvalade, Lisboa",T2,850,60,1,Usado,apartamento,arrendar
" Carregado e Cadafais, Alenquer, Lisboa",T2,600,72,,"

",apartamento,arrendar
" Santa Clara, Lisboa",T2,1000,90,1,Renovado,apartamento,arrendar
" Areeiro, Lisboa",T1,590,50,1,Renovado,apartamento,arrendar
" Alvalade, Lisboa",T4,1400,110,3,Renovado,apartamento,arrendar
" Sacavém e Prior Velho, Loures, Lisboa",T2,600,68,1,Usado,apartamento,arrendar
" Agualva e Mira-Sintra, Sintra, Lisboa",T2,750,91,1,Usado,apartamento,arrendar
" Lumiar, Lisboa",T2,1500,120,2,Usado,apartamento,arrendar
" Águas Livres, Amadora, Lisboa",T3,1260,139,3,Usado,apartamento,arrendar
" Misericórdia, Lisboa",T2,950,80,2,Usado,apartamento,arrendar
" Avenidas Novas, Lisboa",T4,1650,115,2,Usado,apartamento,arrendar
" Avenidas Novas, Lisboa",T2,1000,80,1,Usado,apartamento,arrendar
" Santa Maria Maior, Lisboa",T1,550,45,1,Renovado,apartamento,arrendar
" Beato, Lisboa",T2,750,70,1,"

",apartamento,arrendar
" Ajuda, Lisboa",T3,900,80,2,Renovado,apartamento,arrendar
" Falagueira-Venda Nova, Amadora, Lisboa",T3,980,94,2,Renovado,apartamento,arrendar
" Estrela, Lisboa",T2,850,70,1,Usado,apartamento,arrendar
" Estrela, Lisboa",T3,1800,130,2,"

",apartamento,arrendar
" Estrela, Lisboa",T1,1150,63,,"

",apartamento,arrendar
" Lumiar, Lisboa",T2,1250,61,1,"

",apartamento,arrendar
" Algueirão-Mem Martins, Sintra, Lisboa",T2,148600,76,1,Renovado,apartamento,arrendar
" Ajuda, Lisboa",T1,590,55,1,Renovado,apartamento,arrendar
" Águas Livres, Amadora, Lisboa",T2,680,54,1,Usado,apartamento,arrendar
" Carcavelos e Parede, Cascais, Lisboa",T4,2000,150,4,Renovado,apartamento,arrendar
" Arroios, Lisboa",T1,1100,70,1,Usado,apartamento,arrendar
" Algés, Linda-a-Velha e Cruz Quebrada-Dafundo, Oeiras, Lisboa",T2,850,75,1,"

",apartamento,arrendar
" Castanheira do Ribatejo e Cachoeiras, Vila Franca de Xira, Lisboa",T2,550,60,1,"
                                                                                                        RE/MAX + Grupo Vantagem                                                                                        ",apartamento,arrendar
" Santa Clara, Lisboa",T2,850,72,1,"
                                                                                                        RE/MAX + Grupo Vantagem                                                                                        ",apartamento,arrendar
" Mina de Água, Amadora, Lisboa",T1,650,56,1,Renovado,apartamento,arrendar
" Pontinha e Famões, Odivelas, Lisboa",T2,800,115,1,Renovado,apartamento,arrendar
" Alfragide, Amadora, Lisboa",T3,1000,88,1,Renovado,apartamento,arrendar
" Venteira, Amadora, Lisboa",T2,700,74,,Casas de Banho: 1,apartamento,arrendar
" Agualva e Mira-Sintra, Sintra, Lisboa",T3,650,"70,50",,,apartamento,arrendar
" Campo de Ourique, Lisboa",T1,950,45,1,Renovado,apartamento,arrendar
" Santa Maria Maior, Lisboa",T2,650,68,,"

",apartamento,arrendar
" Misericórdia, Lisboa",T2,850,50,1,Renovado,apartamento,arrendar
" Penha de França, Lisboa",T2,680,59,1,Renovado,apartamento,arrendar
" Campolide, Lisboa",T3,1100,90,2,Usado,apartamento,arrendar
" Alhandra, São João dos Montes e Calhandriz, Vila Franca de Xira, Lisboa",T3,700,80,1,Usado,apartamento,arrendar
" Avenidas Novas, Lisboa",T1,1000,55,1,Usado,apartamento,arrendar
" Venda do Pinheiro e Santo Estêvão das Galés, Mafra, Lisboa",T2,1200,70,1,Renovado,apartamento,arrendar
" Marvila, Lisboa",T3,1100,120,2,Renovado,apartamento,arrendar
" Penha de França, Lisboa",T1,950,55,1,Renovado,apartamento,arrendar
" Areeiro, Lisboa",T1,595,45,1,Novo,apartamento,arrendar
" Santa Maria Maior, Lisboa",T1,600,23,,"

",apartamento,arrendar
" Alvalade, Lisboa",T1,900,62,1,Usado,apartamento,arrendar
" Marvila, Lisboa",T3,1100,90,2,Usado,apartamento,arrendar
" Mina de Água, Amadora, Lisboa",T2,680,75,1,Usado,apartamento,arrendar
" Misericórdia, Lisboa",T0,875,44,1,Renovado,apartamento,arrendar
" Cacém e São Marcos, Sintra, Lisboa",T2,750,70,1,Usado,apartamento,arrendar
" Pontinha e Famões, Odivelas, Lisboa",T2,600,55,1,Usado,apartamento,arrendar
" São Domingos de Benfica, Lisboa",T2,900,61,1,Renovado,apartamento,arrendar
" Alcântara, Lisboa",T2,850,65,,,apartamento,arrendar
" Lumiar, Lisboa",T2,780,"70,50",1,"

",apartamento,arrendar
" Oeiras e São Julião da Barra, Paço de Arcos e Caxias, Oeiras, Lisboa",T1,800,50,1,Usado,apartamento,arrendar
" Santa Maria Maior, Lisboa",T1,650,37,1,Renovado,apartamento,arrendar
" Alvalade, Lisboa",T4,1600,140,,"

",apartamento,arrendar
" Penha de França, Lisboa",T1,700,40,1,Renovado,apartamento,arrendar
" Cascais e Estoril, Cascais, Lisboa",T1,1800,100,1,Usado,apartamento,arrendar
" Lumiar, Lisboa",T3,1400,150,,"

",apartamento,arrendar
" Alvalade, Lisboa",T0,650,25,1,Renovado,apartamento,arrendar
" Avenidas Novas, Lisboa",T2,1000,70,1,Renovado,apartamento,arrendar
" Campo de Ourique, Lisboa",T3,1600,100,2,Usado,apartamento,arrendar
" Águas Livres, Amadora, Lisboa",T2,750,80,1,Renovado,apartamento,arrendar
" Avenidas Novas, Lisboa",T5,2650,240,,"
",apartamento,arrendar
" Areeiro, Lisboa",T4,1900,110,2,"

",apartamento,arrendar
" Odivelas, Lisboa",T2,800,69,1,"

",apartamento,arrendar
" Sacavém e Prior Velho, Loures, Lisboa",T3,850,80,1,Renovado,apartamento,arrendar
" Queluz e Belas, Sintra, Lisboa",T2,630,65,1,Usado,apartamento,arrendar
" Lumiar, Lisboa",T2,1300,71,1,Usado,apartamento,arrendar
" Lumiar, Lisboa",T2,1500,"127,50",2,Usado,apartamento,arrendar
" São Vicente, Lisboa",T1,650,50,1,Usado,apartamento,arrendar
" Estrela, Lisboa",T1,800,47,2,Renovado,apartamento,arrendar
" Estrela, Lisboa",T1,750,45,1,Renovado,apartamento,arrendar
" Arroios, Lisboa",T3,990,118,1,Renovado,apartamento,arrendar
" Campo de Ourique, Lisboa",T2,1100,78,1,Renovado,apartamento,arrendar
" Santo António, Lisboa",T1,1129,50,1,Renovado,apartamento,arrendar
" Campolide, Lisboa",T1,700,45,1,Usado,apartamento,arrendar
" Campolide, Lisboa",T1,750,45,1,Usado,apartamento,arrendar
" Avenidas Novas, Lisboa",T5,3500,228,3,Renovado,apartamento,arrendar
" Misericórdia, Lisboa",T1,1000,55,1,Renovado,apartamento,arrendar
" Cascais e Estoril, Cascais, Lisboa",T1,1000,"49,90",1,Usado,apartamento,arrendar
" Arroios, Lisboa",T1,1200,50,2,Usado,apartamento,arrendar
" Santo António, Lisboa",T1,1000,64,1,Para recuperar,apartamento,arrendar
" Misericórdia, Lisboa",T3,1350,98,1,Usado,apartamento,arrendar
" Avenidas Novas, Lisboa",T2,1200,85,2,Renovado,apartamento,arrendar
" Campolide, Lisboa",T3,1350,110,1,Renovado,apartamento,arrendar
" Odivelas, Lisboa",T2,700,70,1,Renovado,apartamento,arrendar
" Santo Isidoro, Mafra, Lisboa",T3,900,105,2,Usado,apartamento,arrendar
" Santa Maria Maior, Lisboa",T2,2100,66,1,Renovado,apartamento,arrendar
" Santa Maria Maior, Lisboa",T1,1600,55,1,Renovado,apartamento,arrendar
" Santa Maria Maior, Lisboa",T1,1600,45,1,Renovado,apartamento,arrendar
" Penha de França, Lisboa",T2,850,80,1,Renovado,apartamento,arrendar
" Campolide, Lisboa",T1,750,50,1,Usado,apartamento,arrendar
" Cascais e Estoril, Cascais, Lisboa",T1,1800,80,,"

",apartamento,arrendar
" Carcavelos e Parede, Cascais, Lisboa",T2,1700,85,,"

",apartamento,arrendar
" São Vicente, Lisboa",T1,650,50,1,Usado,apartamento,arrendar
" Penha de França, Lisboa",T1,700,60,1,Renovado,apartamento,arrendar
" Moscavide e Portela, Loures, Lisboa",T1,650,40,1,Renovado,apartamento,arrendar
" Misericórdia, Lisboa",T2,950,85,,"

",apartamento,arrendar
" Avenidas Novas, Lisboa",T1,900,40,1,Renovado,apartamento,arrendar
" Avenidas Novas, Lisboa",T1,690,40,1,Usado,apartamento,arrendar
" Alvalade, Lisboa",T2,950,90,1,Renovado,apartamento,arrendar
" Estrela, Lisboa",T2,1050,75,2,Renovado,apartamento,arrendar
" Oeiras e São Julião da Barra, Paço de Arcos e Caxias, Oeiras, Lisboa",T3,1000,"90,80",2,Renovado,apartamento,arrendar
" Oeiras e São Julião da Barra, Paço de Arcos e Caxias, Oeiras, Lisboa",T2,850,"70,04",1,Renovado,apartamento,arrendar
" São Vicente, Lisboa",T1,800,35,1,Renovado,apartamento,arrendar
" Carnaxide e Queijas, Oeiras, Lisboa",T1,700,80,,"
                                            Anúncio particular                                    ",apartamento,arrendar
" São Vicente, Lisboa",T1,800,53,,"

",apartamento,arrendar
" Santa Maria Maior, Lisboa",T1,1200,80,,"

",apartamento,arrendar
" Olivais, Lisboa",T4,1250,143,2,"

",apartamento,arrendar
" Campo de Ourique, Lisboa",T3,1500,140,2,Usado,apartamento,arrendar
" Falagueira-Venda Nova, Amadora, Lisboa",T2,800,75,1,"

",apartamento,arrendar
" Oeiras e São Julião da Barra, Paço de Arcos e Caxias, Oeiras, Lisboa",T2,780,84,1,Usado,apartamento,arrendar
" São Domingos de Benfica, Lisboa",T2,920,78,1,"
                                                                                                        RE/MAX + Grupo Vantagem                                                                                        ",apartamento,arrendar
" Moscavide e Portela, Loures, Lisboa",T0,500,30,,"

",apartamento,arrendar
" Ramada e Caneças, Odivelas, Lisboa",T2,750,76,1,Usado,apartamento,arrendar
" São Domingos de Rana, Cascais, Lisboa",T1,650,65,2,Usado,apartamento,arrendar
" Algueirão-Mem Martins, Sintra, Lisboa",T2,700,90,,,apartamento,arrendar
" Avenidas Novas, Lisboa",T4,3000,195,,"

",apartamento,arrendar
" Ajuda, Lisboa",T2,1600,"94,63",4,Novo,apartamento,arrendar
" Ajuda, Lisboa",T2,1600,"94,63",4,Novo,apartamento,arrendar
" Misericórdia, Lisboa",T0,500,22,1,Renovado,apartamento,arrendar
" São Domingos de Benfica, Lisboa",T2,850,60,1,"

",apartamento,arrendar
" Benfica, Lisboa",T2,,75,1,"

",apartamento,arrendar
" Cascais e Estoril, Cascais, Lisboa",T2,1400,100,1,Usado,apartamento,arrendar
" Belém, Lisboa",T2,900,61,1,"
                                                                                                        Remax ON                                                                                        ",apartamento,arrendar
" Alvalade, Lisboa",T4,2750,237,2,"

",apartamento,arrendar
" Marvila, Lisboa",T4,900,120,1,Renovado,apartamento,arrendar
" Olivais, Lisboa",T2,1100,100,2,Renovado,apartamento,arrendar
" Avenidas Novas, Lisboa",T1,750,40,1,Usado,apartamento,arrendar
" Cascais e Estoril, Cascais, Lisboa",T2,1000,90,1,Usado,apartamento,arrendar
" Águas Livres, Amadora, Lisboa",T0,85000,30,1,Usado,apartamento,arrendar
" Lumiar, Lisboa",T2,900,80,1,Renovado,apartamento,arrendar
" Carcavelos e Parede, Cascais, Lisboa",T2,850,82,1,Renovado,apartamento,arrendar
" Torres Vedras (São Pedro, Santiago, Santa Maria do Castelo e São Miguel) e Matacães, Torres Vedras, Lisboa",T2,690,80,1,Usado,apartamento,arrendar
" Carcavelos e Parede, Cascais, Lisboa",T1,950,42,1,Renovado,apartamento,arrendar
" Águas Livres, Amadora, Lisboa",T1,740,48,1,Renovado,apartamento,arrendar
" Águas Livres, Amadora, Lisboa",T3,1000,80,1,"

",apartamento,arrendar
" Santa Clara, Lisboa",T2,1050,92,1,"

",apartamento,arrendar
" Campo de Ourique, Lisboa",T4,1200,80,,,apartamento,arrendar
" Algés, Linda-a-Velha e Cruz Quebrada-Dafundo, Oeiras, Lisboa",T3,1200,76,2,Usado,apartamento,arrendar
" Misericórdia, Lisboa",T1,550,"29,14",,,apartamento,arrendar
" Campo de Ourique, Lisboa",T3,1400,200,2,Renovado,apartamento,arrendar
" Rio de Mouro, Sintra, Lisboa",T2,800,75,1,Usado,apartamento,arrendar
" Carcavelos e Parede, Cascais, Lisboa",T2,750,60,1,Renovado,apartamento,arrendar
" Santa Iria de Azoia, São João da Talha e Bobadela, Loures, Lisboa",T2,650,90,1,Usado,apartamento,arrendar
" Campo de Ourique, Lisboa",T1,850,70,,,apartamento,arrendar
" Alvalade, Lisboa",T4,2200,150,2,"

",apartamento,arrendar
" São Domingos de Benfica, Lisboa",T2,900,75,,"

",apartamento,arrendar
" Avenidas Novas, Lisboa",T1,800,60,,Casas de Banho: 1,apartamento,arrendar
" Campo de Ourique, Lisboa",T3,1750,110,2,"

",apartamento,arrendar
" Cacém e São Marcos, Sintra, Lisboa",T3,750,80,1,Renovado,apartamento,arrendar
" Avenidas Novas, Lisboa",T2,1000,90,,,apartamento,arrendar
" Arroios, Lisboa",T5,1900,144,,,apartamento,arrendar
" Benfica, Lisboa",T1,800,50,1,Renovado,apartamento,arrendar
" Algés, Linda-a-Velha e Cruz Quebrada-Dafundo, Oeiras, Lisboa",T2,900,75,,,apartamento,arrendar
" Póvoa de Santa Iria e Forte da Casa, Vila Franca de Xira, Lisboa",T2,670,72,1,"

",apartamento,arrendar
" São Vicente, Lisboa",T3,1200,80,1,Renovado,apartamento,arrendar
" Parque das Nações, Lisboa",T0,,43,1,Usado,apartamento,arrendar
" Parque das Nações, Lisboa",T2,1500,120,2,Usado,apartamento,arrendar
" Penha de França, Lisboa",T3,980,85,1,Novo,apartamento,arrendar
" Avenidas Novas, Lisboa",T2,850,70,1,"

",apartamento,arrendar
" São Domingos de Benfica, Lisboa",T0,800,45,,,apartamento,arrendar
" Carnaxide e Queijas, Oeiras, Lisboa",T2,900,94,1,"

",apartamento,arrendar
" Cascais e Estoril, Cascais, Lisboa",T2,1150,75,1,Usado,apartamento,arrendar
" São Domingos de Benfica, Lisboa",T3,1650,153,3,"
                                                                                                        Maxgroup                                                                                        ",apartamento,arrendar
" Lumiar, Lisboa",T3,1300,100,2,Renovado,apartamento,arrendar
" Encosta do Sol, Amadora, Lisboa",T2,800,80,1,Usado,apartamento,arrendar
" Avenidas Novas, Lisboa",T1,1300,65,1,Usado,apartamento,arrendar
" Santa Clara, Lisboa",T0,750,65,,"

",apartamento,arrendar
" Avenidas Novas, Lisboa",T2,800,50,,Casas de Banho: 1,apartamento,arrendar
" Alhandra, São João dos Montes e Calhandriz, Vila Franca de Xira, Lisboa",T2,600,110,1,Renovado,apartamento,arrendar
" Águas Livres, Amadora, Lisboa",T1,600,40,,,apartamento,arrendar
" Arroios, Lisboa",T2,900,90,,"
                                            Anúncio particular                                    ",apartamento,arrendar
" Santo António, Lisboa",T3,950,70,1,Renovado,apartamento,arrendar
" Santa Maria Maior, Lisboa",T2,690,28,,,apartamento,arrendar
" Misericórdia, Lisboa",T1,700,"32,60",,,apartamento,arrendar
